,event,site,date_played,white,black,result,white_elo,black_elo,winner,loser
2387,chess.com Speed 1m+1spm 2017,chess.com INT,2018-01-03,"Nakamura,Hi","Carlsen,M",1-0,2786.0,2832.0,"Nakamura,Hi","Carlsen,M"
2388,chess.com Speed 1m+1spm 2017,chess.com INT,2018-01-03,"Carlsen,M","Nakamura,Hi",1-0,2832.0,2786.0,"Carlsen,M","Nakamura,Hi"
2389,chess.com Speed 5m+2spm 2017,chess.com INT,2018-01-03,"Nakamura,Hi","Carlsen,M",0-1,2786.0,2832.0,"Carlsen,M","Nakamura,Hi"
2390,chess.com Speed 3m+2spm 2017,chess.com INT,2018-01-03,"Carlsen,M","Nakamura,Hi",1/2-1/2,2832.0,2786.0,draw,draw
2391,chess.com Speed 5m+2spm 2017,chess.com INT,2018-01-03,"Carlsen,M","Nakamura,Hi",1/2-1/2,2832.0,2786.0,draw,draw
2392,chess.com Speed 1m+1spm 2017,chess.com INT,2018-01-03,"Nakamura,Hi","Carlsen,M",0-1,2786.0,2832.0,"Carlsen,M","Nakamura,Hi"
2393,chess.com Speed 1m+1spm 2017,chess.com INT,2018-01-03,"Carlsen,M","Nakamura,Hi",1-0,2832.0,2786.0,"Carlsen,M","Nakamura,Hi"
2394,chess.com Speed 5m+2spm 2017,chess.com INT,2018-01-03,"Carlsen,M","Nakamura,Hi",1-0,2832.0,2786.0,"Carlsen,M","Nakamura,Hi"
2395,chess.com Speed 5m+2spm 2017,chess.com INT,2018-01-03,"Nakamura,Hi","Carlsen,M",1-0,2786.0,2832.0,"Nakamura,Hi","Carlsen,M"
2396,chess.com Speed 3m+2spm 2017,chess.com INT,2018-01-03,"Carlsen,M","Nakamura,Hi",0-1,2832.0,2786.0,"Nakamura,Hi","Carlsen,M"
2397,chess.com Speed 5m+2spm 2017,chess.com INT,2018-01-03,"Nakamura,Hi","Carlsen,M",0-1,2786.0,2832.0,"Carlsen,M","Nakamura,Hi"
2398,Gibraltar Masters 2018,Caleta ENG,2018-01-23,"Tate,A","Nakamura,Hi",0-1,2358.0,2781.0,"Nakamura,Hi","Tate,A"
2399,Gibraltar Masters 2018,Caleta ENG,2018-01-24,"Nakamura,Hi","Gunina,V",1-0,2781.0,2502.0,"Nakamura,Hi","Gunina,V"
2400,Gibraltar Masters 2018,Caleta ENG,2018-01-25,"Perez Ponsa,F","Nakamura,Hi",0-1,2553.0,2781.0,"Nakamura,Hi","Perez Ponsa,F"
2401,PRO League Group Stage,chess.com INT,2018-01-25,"Nakamura,Hi","Ostrovskiy,And",1-0,2781.0,2448.0,"Nakamura,Hi","Ostrovskiy,And"
2402,PRO League Group Stage,chess.com INT,2018-01-25,"Nakamura,Hi","Dominguez Perez,L",0-1,2781.0,2739.0,"Dominguez Perez,L","Nakamura,Hi"
2403,PRO League Group Stage,chess.com INT,2018-01-25,"Khachiyan,M","Nakamura,Hi",0-1,2522.0,2781.0,"Nakamura,Hi","Khachiyan,M"
2404,Gibraltar Masters 2018,Caleta ENG,2018-01-26,"Nakamura,Hi","Grandelius,N",1-0,2781.0,2647.0,"Nakamura,Hi","Grandelius,N"
2405,Gibraltar Masters 2018,Caleta ENG,2018-01-27,"Duda,J","Nakamura,Hi",0-1,2724.0,2781.0,"Nakamura,Hi","Duda,J"
2406,Gibraltar Masters 2018,Caleta ENG,2018-01-28,"Nakamura,Hi","Howell,D",1/2-1/2,2781.0,2682.0,draw,draw
2407,Gibraltar Masters 2018,Caleta ENG,2018-01-29,"Nakamura,Hi","Antipov,M2",1/2-1/2,2781.0,2588.0,draw,draw
2408,Gibraltar Masters 2018,Caleta ENG,2018-01-30,Wang Hao,"Nakamura,Hi",1/2-1/2,2711.0,2781.0,draw,draw
2409,Gibraltar Masters 2018,Caleta ENG,2018-01-31,"Nakamura,Hi","Rapport,R",1/2-1/2,2781.0,2700.0,draw,draw
2410,Gibraltar Masters TB 2018,Caleta ENG,2018-02-01,"Vachier Lagrave,M","Nakamura,Hi",1-0,2793.0,2781.0,"Vachier Lagrave,M","Nakamura,Hi"
2411,Gibraltar Masters TB 2018,Caleta ENG,2018-02-01,"Vachier Lagrave,M","Nakamura,Hi",1/2-1/2,2793.0,2781.0,draw,draw
2412,Gibraltar Masters TB 2018,Caleta ENG,2018-02-01,"Nakamura,Hi","Vachier Lagrave,M",1/2-1/2,2781.0,2793.0,draw,draw
2413,Gibraltar Masters TB 2018,Caleta ENG,2018-02-01,"Nakamura,Hi","Vachier Lagrave,M",1/2-1/2,2781.0,2793.0,draw,draw
2414,Gibraltar Masters 2018,Caleta ENG,2018-02-01,"Aronian,L","Nakamura,Hi",1/2-1/2,2797.0,2781.0,draw,draw
2415,PRO League Group Stage,chess.com INT,2018-02-03,"Tang,Andrew","Nakamura,Hi",0-1,2513.0,2781.0,"Nakamura,Hi","Tang,Andrew"
2416,PRO League Group Stage,chess.com INT,2018-02-03,"Nakamura,Hi","Shimanov,A",1-0,2781.0,2641.0,"Nakamura,Hi","Shimanov,A"
2417,PRO League Group Stage,chess.com INT,2018-02-03,"Nakamura,Hi","Iturrizaga,E",1-0,2781.0,2650.0,"Nakamura,Hi","Iturrizaga,E"
2418,PRO League Group Stage,chess.com INT,2018-02-03,"Lenderman,A","Nakamura,Hi",1-0,2611.0,2781.0,"Lenderman,A","Nakamura,Hi"
2419,PRO League Group Stage,chess.com INT,2018-02-03,"Nakamura,Hi","Liang,Awonder",0-1,2781.0,2572.0,"Liang,Awonder","Nakamura,Hi"
2420,PRO League Group Stage,chess.com INT,2018-02-03,"Nakamura,Hi","Hansen,Eric",1-0,2781.0,2629.0,"Nakamura,Hi","Hansen,Eric"
2421,PRO League Group Stage,chess.com INT,2018-02-03,"Caruana,F","Nakamura,Hi",0-1,2811.0,2781.0,"Nakamura,Hi","Caruana,F"
2422,PRO League Group Stage,chess.com INT,2018-02-03,"Pichot,A","Nakamura,Hi",0-1,2552.0,2781.0,"Nakamura,Hi","Pichot,A"
2423,PRO League Group Stage,chess.com INT,2018-02-07,"Nakamura,Hi","Javakhadze,Z",1-0,2781.0,2456.0,"Nakamura,Hi","Javakhadze,Z"
2424,PRO League Group Stage,chess.com INT,2018-02-07,"Nakamura,Hi","Xiong,Jeffery",1-0,2781.0,2634.0,"Nakamura,Hi","Xiong,Jeffery"
2425,PRO League Group Stage,chess.com INT,2018-02-07,"Stremavicius,T","Nakamura,Hi",0-1,2432.0,2781.0,"Nakamura,Hi","Stremavicius,T"
2426,PRO League Group Stage,chess.com INT,2018-02-07,"Harmon-Vellotti,Luke","Nakamura,Hi",1/2-1/2,2468.0,2781.0,draw,draw
2427,PRO League Group Stage,chess.com INT,2018-02-24,"Nakamura,Hi","Salem,AR",1-0,2781.0,2642.0,"Nakamura,Hi","Salem,AR"
2428,PRO League Group Stage,chess.com INT,2018-02-24,"Nakamura,Hi","Hjartarson,J",1-0,2781.0,2536.0,"Nakamura,Hi","Hjartarson,J"
2429,PRO League Group Stage,chess.com INT,2018-02-24,"Nakamura,Hi","Degraeve,JM",1-0,2781.0,2570.0,"Nakamura,Hi","Degraeve,JM"
2430,PRO League Group Stage,chess.com INT,2018-02-24,"Adhiban,Baskaran","Nakamura,Hi",0-1,2655.0,2781.0,"Nakamura,Hi","Adhiban,Baskaran"
2431,PRO League Group Stage,chess.com INT,2018-02-24,"Andriasian,Z","Nakamura,Hi",0-1,2585.0,2781.0,"Nakamura,Hi","Andriasian,Z"
2432,PRO League Group Stage,chess.com INT,2018-02-24,"Cornette,M","Nakamura,Hi",1/2-1/2,2611.0,2781.0,draw,draw
2433,PRO League Group Stage,chess.com INT,2018-02-24,"Lenic,L","Nakamura,Hi",1/2-1/2,2662.0,2781.0,draw,draw
2434,PRO League Group Stage,chess.com INT,2018-02-24,"Nakamura,Hi","Sharafiev,A",1-0,2781.0,2432.0,"Nakamura,Hi","Sharafiev,A"
2435,PRO League Group Stage,chess.com INT,2018-02-28,"Aleskerov,F","Nakamura,Hi",0-1,2315.0,2781.0,"Nakamura,Hi","Aleskerov,F"
2436,PRO League Group Stage,chess.com INT,2018-02-28,"Izoria,Z","Nakamura,Hi",1/2-1/2,2599.0,2781.0,draw,draw
2437,PRO League Group Stage,chess.com INT,2018-02-28,"Nakamura,Hi","Naroditsky,D",1-0,2781.0,2619.0,"Nakamura,Hi","Naroditsky,D"
2438,PRO League Group Stage,chess.com INT,2018-02-28,"Nakamura,Hi","Wheeler,Cameron",1-0,2781.0,2392.0,"Nakamura,Hi","Wheeler,Cameron"
2439,Region Blitz Moscow 2018,Moscow RUS,2018-03-01,"Mamedyarov,S","Nakamura,Hi",1-0,2809.0,2787.0,"Mamedyarov,S","Nakamura,Hi"
2440,Region Blitz Moscow 2018,Moscow RUS,2018-03-01,"Nakamura,Hi","Mamedyarov,S",1/2-1/2,2787.0,2809.0,draw,draw
2441,11th Tal Mem Rapid 2018,Moscow RUS,2018-03-02,"Nakamura,Hi","Gelfand,B",1-0,2787.0,2695.0,"Nakamura,Hi","Gelfand,B"
2442,11th Tal Mem Rapid 2018,Moscow RUS,2018-03-02,"Dubov,Daniil","Nakamura,Hi",1-0,2701.0,2787.0,"Dubov,Daniil","Nakamura,Hi"
2443,11th Tal Mem Rapid 2018,Moscow RUS,2018-03-02,"Nakamura,Hi","Nepomniachtchi,I",1-0,2787.0,2751.0,"Nakamura,Hi","Nepomniachtchi,I"
2444,11th Tal Mem Rapid 2018,Moscow RUS,2018-03-03,"Mamedyarov,S","Nakamura,Hi",1/2-1/2,2809.0,2787.0,draw,draw
2445,11th Tal Mem Rapid 2018,Moscow RUS,2018-03-03,"Nakamura,Hi","Svidler,P",1/2-1/2,2787.0,2760.0,draw,draw
2446,11th Tal Mem Rapid 2018,Moscow RUS,2018-03-03,"Anand,V","Nakamura,Hi",1-0,2776.0,2787.0,"Anand,V","Nakamura,Hi"
2447,11th Tal Mem Rapid 2018,Moscow RUS,2018-03-04,"Nakamura,Hi","Kramnik,V",1-0,2787.0,2800.0,"Nakamura,Hi","Kramnik,V"
2448,11th Tal Mem Rapid 2018,Moscow RUS,2018-03-04,"Nakamura,Hi","Karjakin,Sergey",1/2-1/2,2787.0,2763.0,draw,draw
2449,11th Tal Mem Rapid 2018,Moscow RUS,2018-03-04,"Grischuk,A","Nakamura,Hi",1/2-1/2,2767.0,2787.0,draw,draw
2450,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Morozevich,A","Nakamura,Hi",1/2-1/2,2665.0,2787.0,draw,draw
2451,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Nakamura,Hi","Dubov,Daniil",1/2-1/2,2787.0,2701.0,draw,draw
2452,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Anand,V","Nakamura,Hi",1/2-1/2,2776.0,2787.0,draw,draw
2453,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Nakamura,Hi","Gelfand,B",1-0,2787.0,2695.0,"Nakamura,Hi","Gelfand,B"
2454,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Svidler,P","Nakamura,Hi",1/2-1/2,2760.0,2787.0,draw,draw
2455,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Nakamura,Hi","Andreikin,D",1-0,2787.0,2712.0,"Nakamura,Hi","Andreikin,D"
2456,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Karjakin,Sergey","Nakamura,Hi",1-0,2763.0,2787.0,"Karjakin,Sergey","Nakamura,Hi"
2457,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Nakamura,Hi","Grischuk,A",1-0,2787.0,2767.0,"Nakamura,Hi","Grischuk,A"
2458,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Nepomniachtchi,I","Nakamura,Hi",0-1,2751.0,2787.0,"Nakamura,Hi","Nepomniachtchi,I"
2459,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Nakamura,Hi","Kramnik,V",1-0,2787.0,2800.0,"Nakamura,Hi","Kramnik,V"
2460,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Fedoseev,Vl3","Nakamura,Hi",1/2-1/2,2724.0,2787.0,draw,draw
2461,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Nakamura,Hi","Artemiev,V",1/2-1/2,2787.0,2697.0,draw,draw
2462,11th Tal Mem Blitz 2018,Moscow RUS,2018-03-05,"Mamedyarov,S","Nakamura,Hi",1/2-1/2,2809.0,2787.0,draw,draw
2463,PRO League Group Stage,chess.com INT,2018-03-07,"Nakamura,Hi","Bai,Jinshi",1-0,2781.0,2571.0,"Nakamura,Hi","Bai,Jinshi"
2464,PRO League Group Stage,chess.com INT,2018-03-07,"Nakamura,Hi","Xu,Xiangyu",1-0,2781.0,2545.0,"Nakamura,Hi","Xu,Xiangyu"
2465,PRO League Group Stage,chess.com INT,2018-03-07,Yu Yangyi,"Nakamura,Hi",1/2-1/2,2760.0,2781.0,draw,draw
2466,PRO League Group Stage,chess.com INT,2018-03-07,"Chu,Ruotong","Nakamura,Hi",0-1,2267.0,2781.0,"Nakamura,Hi","Chu,Ruotong"
2467,ch-USA 2018,Saint Louis USA,2018-04-18,"Nakamura,Hi","Robson,R",1/2-1/2,2787.0,2660.0,draw,draw
2468,ch-USA 2018,Saint Louis USA,2018-04-19,"Nakamura,Hi","Zherebukh,Y",1/2-1/2,2787.0,2640.0,draw,draw
2469,ch-USA 2018,Saint Louis USA,2018-04-20,"Onischuk,Al","Nakamura,Hi",1/2-1/2,2672.0,2787.0,draw,draw
2470,ch-USA 2018,Saint Louis USA,2018-04-21,"Nakamura,Hi","Liang,Awonder",1/2-1/2,2787.0,2552.0,draw,draw
2471,ch-USA 2018,Saint Louis USA,2018-04-22,"Lenderman,A","Nakamura,Hi",1/2-1/2,2599.0,2787.0,draw,draw
2472,ch-USA 2018,Saint Louis USA,2018-04-23,"Nakamura,Hi","Xiong,Jeffery",1/2-1/2,2787.0,2665.0,draw,draw
2473,ch-USA 2018,Saint Louis USA,2018-04-25,"Izoria,Z","Nakamura,Hi",1-0,2599.0,2787.0,"Izoria,Z","Nakamura,Hi"
2474,ch-USA 2018,Saint Louis USA,2018-04-26,"Nakamura,Hi","Shankland,S",1/2-1/2,2787.0,2671.0,draw,draw
2475,ch-USA 2018,Saint Louis USA,2018-04-27,"Caruana,F","Nakamura,Hi",1/2-1/2,2804.0,2787.0,draw,draw
2476,ch-USA 2018,Saint Louis USA,2018-04-28,"Nakamura,Hi","Akobian,V",1-0,2787.0,2647.0,"Nakamura,Hi","Akobian,V"
2477,ch-USA 2018,Saint Louis USA,2018-04-29,"So,W","Nakamura,Hi",1/2-1/2,2786.0,2787.0,draw,draw
2478,6th Norway Blitz 2018,Stavanger NOR,2018-05-27,"Aronian,L","Nakamura,Hi",0-1,2764.0,2769.0,"Nakamura,Hi","Aronian,L"
2479,6th Norway Blitz 2018,Stavanger NOR,2018-05-27,"Caruana,F","Nakamura,Hi",1/2-1/2,2822.0,2769.0,draw,draw
2480,6th Norway Blitz 2018,Stavanger NOR,2018-05-27,"Nakamura,Hi","Karjakin,Sergey",1-0,2769.0,2782.0,"Nakamura,Hi","Karjakin,Sergey"
2481,6th Norway Blitz 2018,Stavanger NOR,2018-05-27,"Mamedyarov,S","Nakamura,Hi",1/2-1/2,2808.0,2769.0,draw,draw
2482,6th Norway Blitz 2018,Stavanger NOR,2018-05-27,"Nakamura,Hi","So,W",1/2-1/2,2769.0,2778.0,draw,draw
2483,6th Norway Blitz 2018,Stavanger NOR,2018-05-27,"Vachier Lagrave,M","Nakamura,Hi",1/2-1/2,2789.0,2769.0,draw,draw
2484,6th Norway Blitz 2018,Stavanger NOR,2018-05-27,"Nakamura,Hi",Ding Liren,1/2-1/2,2769.0,2791.0,draw,draw
2485,6th Norway Blitz 2018,Stavanger NOR,2018-05-27,"Anand,V","Nakamura,Hi",1/2-1/2,2760.0,2769.0,draw,draw
2486,6th Norway Blitz 2018,Stavanger NOR,2018-05-27,"Nakamura,Hi","Carlsen,M",1/2-1/2,2769.0,2843.0,draw,draw
2487,6th Norway Chess 2018,Stavanger NOR,2018-05-28,"Nakamura,Hi",Ding Liren,1/2-1/2,2769.0,2791.0,draw,draw
2488,6th Norway Chess 2018,Stavanger NOR,2018-05-29,"Nakamura,Hi","Anand,V",1/2-1/2,2769.0,2760.0,draw,draw
2489,6th Norway Chess 2018,Stavanger NOR,2018-05-30,"So,W","Nakamura,Hi",1/2-1/2,2778.0,2769.0,draw,draw
2490,6th Norway Chess 2018,Stavanger NOR,2018-06-01,"Nakamura,Hi","Carlsen,M",1/2-1/2,2769.0,2843.0,draw,draw
2491,6th Norway Chess 2018,Stavanger NOR,2018-06-02,"Mamedyarov,S","Nakamura,Hi",1/2-1/2,2808.0,2769.0,draw,draw
2492,6th Norway Chess 2018,Stavanger NOR,2018-06-03,"Nakamura,Hi","Vachier Lagrave,M",1/2-1/2,2769.0,2789.0,draw,draw
2493,6th Norway Chess 2018,Stavanger NOR,2018-06-05,"Caruana,F","Nakamura,Hi",1/2-1/2,2822.0,2769.0,draw,draw
2494,6th Norway Chess 2018,Stavanger NOR,2018-06-06,"Nakamura,Hi","Karjakin,Sergey",1-0,2769.0,2782.0,"Nakamura,Hi","Karjakin,Sergey"
2495,6th Norway Chess 2018,Stavanger NOR,2018-06-07,"Aronian,L","Nakamura,Hi",1/2-1/2,2764.0,2769.0,draw,draw
2496,GCT Rapid YourNextMove,Leuven BEL,2018-06-12,"Nakamura,Hi","Giri,A",1-0,2769.0,2782.0,"Nakamura,Hi","Giri,A"
2497,GCT Rapid YourNextMove,Leuven BEL,2018-06-12,"Aronian,L","Nakamura,Hi",1-0,2764.0,2769.0,"Aronian,L","Nakamura,Hi"
2498,GCT Rapid YourNextMove,Leuven BEL,2018-06-12,"Nakamura,Hi","Karjakin,Sergey",1/2-1/2,2769.0,2782.0,draw,draw
2499,GCT Rapid YourNextMove,Leuven BEL,2018-06-13,"Caruana,F","Nakamura,Hi",1-0,2816.0,2769.0,"Caruana,F","Nakamura,Hi"
2500,GCT Rapid YourNextMove,Leuven BEL,2018-06-13,"Nakamura,Hi","Vachier Lagrave,M",1/2-1/2,2769.0,2789.0,draw,draw
2501,GCT Rapid YourNextMove,Leuven BEL,2018-06-13,"Grischuk,A","Nakamura,Hi",0-1,2766.0,2769.0,"Nakamura,Hi","Grischuk,A"
2502,GCT Rapid YourNextMove,Leuven BEL,2018-06-14,"Nakamura,Hi","So,W",0-1,2769.0,2778.0,"So,W","Nakamura,Hi"
2503,GCT Rapid YourNextMove,Leuven BEL,2018-06-14,"Nakamura,Hi","Anand,V",1-0,2769.0,2759.0,"Nakamura,Hi","Anand,V"
2504,GCT Rapid YourNextMove,Leuven BEL,2018-06-14,"Mamedyarov,S","Nakamura,Hi",0-1,2808.0,2769.0,"Nakamura,Hi","Mamedyarov,S"
2505,GCT Blitz YourNextMove,Leuven BEL,2018-06-15,"Giri,A","Nakamura,Hi",1-0,2782.0,2769.0,"Giri,A","Nakamura,Hi"
2506,GCT Blitz YourNextMove,Leuven BEL,2018-06-15,"Nakamura,Hi","Karjakin,Sergey",1/2-1/2,2769.0,2782.0,draw,draw
2507,GCT Blitz YourNextMove,Leuven BEL,2018-06-15,"Vachier Lagrave,M","Nakamura,Hi",1-0,2789.0,2769.0,"Vachier Lagrave,M","Nakamura,Hi"
2508,GCT Blitz YourNextMove,Leuven BEL,2018-06-15,"Nakamura,Hi","Aronian,L",1-0,2769.0,2764.0,"Nakamura,Hi","Aronian,L"
2509,GCT Blitz YourNextMove,Leuven BEL,2018-06-15,"Caruana,F","Nakamura,Hi",1/2-1/2,2816.0,2769.0,draw,draw
2510,GCT Blitz YourNextMove,Leuven BEL,2018-06-15,"Nakamura,Hi","Anand,V",0-1,2769.0,2759.0,"Anand,V","Nakamura,Hi"
2511,GCT Blitz YourNextMove,Leuven BEL,2018-06-15,"Mamedyarov,S","Nakamura,Hi",0-1,2808.0,2769.0,"Nakamura,Hi","Mamedyarov,S"
2512,GCT Blitz YourNextMove,Leuven BEL,2018-06-15,"Nakamura,Hi","Grischuk,A",1-0,2769.0,2766.0,"Nakamura,Hi","Grischuk,A"
2513,GCT Blitz YourNextMove,Leuven BEL,2018-06-15,"So,W","Nakamura,Hi",0-1,2778.0,2769.0,"Nakamura,Hi","So,W"
2514,GCT Blitz YourNextMove,Leuven BEL,2018-06-16,"Nakamura,Hi","Giri,A",1-0,2769.0,2782.0,"Nakamura,Hi","Giri,A"
2515,GCT Blitz YourNextMove,Leuven BEL,2018-06-16,"Karjakin,Sergey","Nakamura,Hi",1/2-1/2,2782.0,2769.0,draw,draw
2516,GCT Blitz YourNextMove,Leuven BEL,2018-06-16,"Nakamura,Hi","Vachier Lagrave,M",0-1,2769.0,2789.0,"Vachier Lagrave,M","Nakamura,Hi"
2517,GCT Blitz YourNextMove,Leuven BEL,2018-06-16,"Aronian,L","Nakamura,Hi",0-1,2764.0,2769.0,"Nakamura,Hi","Aronian,L"
2518,GCT Blitz YourNextMove,Leuven BEL,2018-06-16,"Nakamura,Hi","Caruana,F",0-1,2769.0,2816.0,"Caruana,F","Nakamura,Hi"
2519,GCT Blitz YourNextMove,Leuven BEL,2018-06-16,"Anand,V","Nakamura,Hi",0-1,2759.0,2769.0,"Nakamura,Hi","Anand,V"
2520,GCT Blitz YourNextMove,Leuven BEL,2018-06-16,"Nakamura,Hi","Mamedyarov,S",1-0,2769.0,2808.0,"Nakamura,Hi","Mamedyarov,S"
2521,GCT Blitz YourNextMove,Leuven BEL,2018-06-16,"Grischuk,A","Nakamura,Hi",1/2-1/2,2766.0,2769.0,draw,draw
2522,GCT Blitz YourNextMove,Leuven BEL,2018-06-16,"Nakamura,Hi","So,W",1-0,2769.0,2778.0,"Nakamura,Hi","So,W"
2523,GCT Rapid Paris 2018,Paris FRA,2018-06-20,"Kramnik,V","Nakamura,Hi",1/2-1/2,2792.0,2769.0,draw,draw
2524,GCT Rapid Paris 2018,Paris FRA,2018-06-20,"Nakamura,Hi","Aronian,L",1/2-1/2,2769.0,2764.0,draw,draw
2525,GCT Rapid Paris 2018,Paris FRA,2018-06-20,"Karjakin,Sergey","Nakamura,Hi",1/2-1/2,2782.0,2769.0,draw,draw
2526,GCT Rapid Paris 2018,Paris FRA,2018-06-21,"Nakamura,Hi","Caruana,F",1-0,2769.0,2816.0,"Nakamura,Hi","Caruana,F"
2527,GCT Rapid Paris 2018,Paris FRA,2018-06-21,"Vachier Lagrave,M","Nakamura,Hi",1/2-1/2,2789.0,2769.0,draw,draw
2528,GCT Rapid Paris 2018,Paris FRA,2018-06-21,"Nakamura,Hi","Grischuk,A",1/2-1/2,2769.0,2766.0,draw,draw
2529,GCT Rapid Paris 2018,Paris FRA,2018-06-22,"So,W","Nakamura,Hi",1/2-1/2,2778.0,2769.0,draw,draw
2530,GCT Rapid Paris 2018,Paris FRA,2018-06-22,"Anand,V","Nakamura,Hi",0-1,2759.0,2769.0,"Nakamura,Hi","Anand,V"
2531,GCT Rapid Paris 2018,Paris FRA,2018-06-22,"Nakamura,Hi","Mamedyarov,S",1/2-1/2,2769.0,2808.0,draw,draw
2532,GCT Blitz Paris 2018,Paris FRA,2018-06-23,"Karjakin,Sergey","Nakamura,Hi",1/2-1/2,2782.0,2769.0,draw,draw
2533,GCT Blitz Paris 2018,Paris FRA,2018-06-23,"Nakamura,Hi","Anand,V",1/2-1/2,2769.0,2759.0,draw,draw
2534,GCT Blitz Paris 2018,Paris FRA,2018-06-23,"Grischuk,A","Nakamura,Hi",0-1,2766.0,2769.0,"Nakamura,Hi","Grischuk,A"
2535,GCT Blitz Paris 2018,Paris FRA,2018-06-23,"Nakamura,Hi","Vachier Lagrave,M",1/2-1/2,2769.0,2789.0,draw,draw
2536,GCT Blitz Paris 2018,Paris FRA,2018-06-23,"Kramnik,V","Nakamura,Hi",0-1,2792.0,2769.0,"Nakamura,Hi","Kramnik,V"
2537,GCT Blitz Paris 2018,Paris FRA,2018-06-23,"Nakamura,Hi","Aronian,L",1/2-1/2,2769.0,2764.0,draw,draw
2538,GCT Blitz Paris 2018,Paris FRA,2018-06-23,"So,W","Nakamura,Hi",1/2-1/2,2778.0,2769.0,draw,draw
2539,GCT Blitz Paris 2018,Paris FRA,2018-06-23,"Nakamura,Hi","Mamedyarov,S",0-1,2769.0,2808.0,"Mamedyarov,S","Nakamura,Hi"
2540,GCT Blitz Paris 2018,Paris FRA,2018-06-23,"Caruana,F","Nakamura,Hi",0-1,2816.0,2769.0,"Nakamura,Hi","Caruana,F"
2541,GCT Blitz Paris 2018,Paris FRA,2018-06-24,"Nakamura,Hi","Karjakin,Sergey",1/2-1/2,2769.0,2782.0,draw,draw
2542,GCT Blitz Paris 2018,Paris FRA,2018-06-24,"Anand,V","Nakamura,Hi",0-1,2759.0,2769.0,"Nakamura,Hi","Anand,V"
2543,GCT Blitz Paris 2018,Paris FRA,2018-06-24,"Nakamura,Hi","Grischuk,A",1/2-1/2,2769.0,2766.0,draw,draw
2544,GCT Blitz Paris 2018,Paris FRA,2018-06-24,"Vachier Lagrave,M","Nakamura,Hi",1/2-1/2,2789.0,2769.0,draw,draw
2545,GCT Blitz Paris 2018,Paris FRA,2018-06-24,"Nakamura,Hi","Kramnik,V",1-0,2769.0,2792.0,"Nakamura,Hi","Kramnik,V"
2546,GCT Blitz Paris 2018,Paris FRA,2018-06-24,"Aronian,L","Nakamura,Hi",1/2-1/2,2764.0,2769.0,draw,draw
2547,GCT Blitz Paris 2018,Paris FRA,2018-06-24,"Nakamura,Hi","So,W",1/2-1/2,2769.0,2778.0,draw,draw
2548,GCT Blitz Paris 2018,Paris FRA,2018-06-24,"Mamedyarov,S","Nakamura,Hi",0-1,2808.0,2769.0,"Nakamura,Hi","Mamedyarov,S"
2549,GCT Blitz Paris 2018,Paris FRA,2018-06-24,"Nakamura,Hi","Caruana,F",1-0,2769.0,2816.0,"Nakamura,Hi","Caruana,F"
2550,chess.com Speed 5m+1spm 2017,chess.com INT,2018-07-26,"Nakamura,Hi",Hou Yifan,1-0,2777.0,2658.0,"Nakamura,Hi",Hou Yifan
2551,chess.com Speed 5m+1spm 2017,chess.com INT,2018-07-26,Hou Yifan,"Nakamura,Hi",0-1,2658.0,2777.0,"Nakamura,Hi",Hou Yifan
2552,chess.com Speed 5m+1spm 2017,chess.com INT,2018-07-26,"Nakamura,Hi",Hou Yifan,1-0,2777.0,2658.0,"Nakamura,Hi",Hou Yifan
2553,chess.com Speed 5m+1spm 2017,chess.com INT,2018-07-26,Hou Yifan,"Nakamura,Hi",0-1,2658.0,2777.0,"Nakamura,Hi",Hou Yifan
2554,chess.com Speed 5m+1spm 2017,chess.com INT,2018-07-26,"Nakamura,Hi",Hou Yifan,1/2-1/2,2777.0,2658.0,draw,draw
2555,chess.com Speed 5m+1spm 2017,chess.com INT,2018-07-26,Hou Yifan,"Nakamura,Hi",1/2-1/2,2658.0,2777.0,draw,draw
2556,chess.com Speed 5m+1spm 2017,chess.com INT,2018-07-26,"Nakamura,Hi",Hou Yifan,1-0,2777.0,2658.0,"Nakamura,Hi",Hou Yifan
2557,chess.com Speed 5m+1spm 2017,chess.com INT,2018-07-26,Hou Yifan,"Nakamura,Hi",0-1,2658.0,2777.0,"Nakamura,Hi",Hou Yifan
2558,chess.com Speed 5m+1spm 2017,chess.com INT,2018-07-26,"Nakamura,Hi",Hou Yifan,1-0,2777.0,2658.0,"Nakamura,Hi",Hou Yifan
2559,chess.com Speed 3m+1spm 2017,chess.com INT,2018-07-26,Hou Yifan,"Nakamura,Hi",0-1,2658.0,2777.0,"Nakamura,Hi",Hou Yifan
